id,index,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,team,team_id,timestamp_original,type,half,kickoff_time,event_time,timestamp,pass_no_touch,timestamp_seconds,uefa_match_id,uefa_player_id,GameID,Half,BallReceipt,SceneNr,BallReceipt_original,BallReceipt_time_difference,ball_x,ball_y,ball_z,ball_speed,acceleration,angle_change,acceleration_score,direction_change_score,total_score,z_ball,z_ball_max,xy_ball_movement,3m_reaction_time
02a4a5e3-c2e0-4807-bdc0-05d7f6607d4c,927,"[87.9, 6.5]",3835328,31,,-1.0033563,,Right Foot,,,"[87.9, 6.5]",,High Pass,43.1648,Verena Hanshaw,10248,,,,,,1,From Throw In,Verena Hanshaw,10248,Left Back,64,Austria Women's,859,['871da326-ea55-4890-9162-1c75c493a659'],23,Austria Women's,859,31:24.0,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:31:23.998000,31:22.4,,1882.396,2032208,250013126,2032208,1,1882.291499,1387,1882.396,0.104501,-24.23600048,-29.13292296,0.877628435,4.308548197,-274.3893462,6.579228789,50,19.93396239,69.93396239,0.877628435,3.14682356,2.3167711,0.239983
6613230c-e777-4d3e-9f0f-9c97d098e87e,931,"[69.2, 10.5]",3835328,31,,2.7216191,,Right Foot,,,"[69.2, 10.5]",,Ground Pass,17.413214,Sarah Puntigam,10240,,,,,,1,From Throw In,Sarah Puntigam,10240,Center Defensive Midfield,64,Austria Women's,859,['4eb65d08-2f79-4246-b45d-9e72df4b4439'],26,Austria Women's,859,31:27.0,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:31:26.979000,31:25.4,,1885.377,2032208,1909824,2032208,1,1885.251224,1388,1885.377,0.125776,-8.207676402,-26.36512782,0.126662476,2.537497178,-51.20886758,38.53033292,44.73015349,38.63639567,83.36654916,0.126662476,0.27017825,1.888706894,0.479966
33df1ead-e198-450c-a43e-1d6ed87bd8e1,1000,"[71.2, 35.0]",3835328,33,,-2.0016274,,Right Foot,,,"[71.2, 35.0]",,Ground Pass,17.719198,Sarah Puntigam,10240,,,,,,1,From Throw In,Sarah Puntigam,10240,Center Defensive Midfield,68,Austria Women's,859,['a35c9e06-12de-46e2-b7e4-8a8bb791e9a6'],37,Austria Women's,859,33:37.3,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:33:37.289000,33:35.7,,2015.687,2032208,1909824,2032208,1,2015.65955,1389,2015.687,0.02745,-9.097188853,-5.536880974,0.217048044,1.960872015,-105.9986368,3.434522174,50,13.05581239,63.05581239,0.217048044,0.223053341,0.703721335,0.439956
ae0d9601-8c07-4f4f-8a14-40be7de61ea9,1003,"[92.9, 5.4]",3835328,33,,-0.9350642,,Left Foot,,,"[92.9, 5.4]",,High Pass,36.04109,Verena Hanshaw,10248,,,,,,1,From Throw In,Verena Hanshaw,10248,Left Back,68,Austria Women's,859,['84df26ee-322f-43d0-a612-f51c4efcc109'],40,Austria Women's,859,33:40.6,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:33:40.649000,33:39.0,,2019.047,2032208,250013126,2032208,1,2018.899254,1390,2019.047,0.147746,-27.06186808,-30.73484049,0.26479149,8.240550936,-137.2145992,23.45893783,50,33.38610366,83.38610366,0.26479149,2.740571832,0.573551722,0.239982
f8986602-81d4-439f-a42a-222022e591dc,1047,"[15.6, 41.2]",3835328,34,,2.04169,,Right Foot,,,"[15.6, 41.2]",,Ground Pass,12.343419,Manuela Zinsberger,10237,,,,,,1,From Throw In,Manuela Zinsberger,10237,Goalkeeper,68,Austria Women's,859,['4a85c42c-a86d-4834-baf6-96f2bf4abdba'],18,Austria Women's,859,34:18.5,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:34:18.546000,34:16.9,,2056.944,2032208,250017366,2032208,1,2056.735866,1391,2056.944,0.208134,37.26589174,-0.162513976,0.194176579,0.659569169,-131.3204722,41.57982323,50,39.44235166,89.44235166,0.194176579,0.222479976,0.449292312,0.479971
495ce132-6c2d-40fb-8373-eec5c62b00bb,1087,"[31.7, 18.6]",3835328,36,,0.52807444,,Left Foot,,,"[31.7, 18.6]",,Ground Pass,18.060177,Rachel Furness,15706,,,,,,1,Regular Play,Rachel Furness,15706,Left Defensive Midfield,72,Northern Ireland,2457,['3b918902-2fdf-4a56-b8d7-5519b0a71d70'],24,Northern Ireland,2457,36:24.7,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:36:24.743000,36:23.1,,2183.141,2032208,96885,2032208,1,2183.04456,1392,2183.141,0.09644,-24.58699448,12.89484698,0.173268107,3.274544459,-103.7018144,11.46260401,50,25.80830939,75.80830939,0.173268107,0.188240595,1.4479414,0.359969
bd027da8-67ba-4626-b9d0-d79cf418ac29,1093,"[43.2, 77.0]",3835328,36,,0.94200003,,Right Foot,,,"[43.2, 77.0]",,Ground Pass,25.842794,Rebecca Mckenna,276292,,,,,,1,Regular Play,Rebecca Mckenna,276292,Right Wing Back,72,Northern Ireland,2457,['3363c244-3fd3-4eaa-bf4f-4f2ff44cf467'],32,Northern Ireland,2457,36:32.5,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:36:32.536000,36:30.9,,2190.934,2032208,250114611,2032208,1,2190.723871,1393,2190.934,0.210129,-12.96854601,-33.15658295,0.112737281,3.052798992,-266.4658073,0.722081061,50,0,50,0.112737281,0.220885658,0.579119598,0.239973
ea83f90d-2381-4240-ab67-6be327e1a6d2,1121,"[69.5, 55.5]",3835328,38,,-1.0043991,,Right Foot,,,"[69.5, 55.5]",,Ground Pass,23.108656,Chloe Mccarron,46717,,,,,,1,Regular Play,Chloe Mccarron,46717,Right Defensive Midfield,74,Northern Ireland,2457,['13f8083f-db52-430e-8526-d30ce0b74f18'],9,Northern Ireland,2457,38:09.6,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:38:09.580000,38:08.0,,2287.978,2032208,250054527,2032208,1,2287.835218,1394,2287.978,0.142782,8.367567062,-19.87636415,0.470187987,7.061218609,-107.1034311,31.29493044,50,36.43563135,86.43563135,0.470187987,0.40910838,1.803642695,0.239989
6474d33b-afee-4ca4-8f58-298668a0f8a0,1124,"[70.0, 12.0]",3835328,38,,-1.6685647,,Right Foot,,,"[70.0, 12.0]",,High Pass,47.125046,Rebecca Holloway,31568,,TRUE,,,,1,Regular Play,Rebecca Holloway,31568,Left Center Back,74,Northern Ireland,2457,['8024ddc9-0e82-49af-9264-a6c51d7a5173'],14,Northern Ireland,2457,38:14.7,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:38:14.705000,38:13.1,,2293.103,2032208,250054633,2032208,1,2293.034739,1395,2293.103,0.068261,9.049206611,15.24622897,0.209879731,3.825147544,-117.9819301,83.87519783,50,46.86728329,96.86728329,0.209879731,2.61259473,2.008550179,0.479966
e80b75d4-6b37-499d-bfeb-47855e6d71b8,1127,"[90.7, 2.2]",3835328,38,,-0.5119372,,Left Foot,,,"[90.7, 2.2]",,Ground Pass,12.0440855,Demi Vance,276299,,,,,,1,Regular Play,Demi Vance,276299,Left Wing Back,74,Northern Ireland,2457,['ebe80b64-f5f4-474a-8217-bcdf1c84485f'],19,Northern Ireland,2457,38:19.1,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:38:19.090000,38:17.5,,2297.488,2032208,1907746,2032208,1,2297.314324,1396,2297.488,0.173676,26.4763831,31.57008732,0.091235471,4.747221069,-61.95924065,0.951634381,46.89584154,0,46.89584154,0.091235471,0.135626643,1.802268321,0.439961
f1a8e86a-ebce-4f74-91a3-9be540c65db3,1182,"[13.0, 41.5]",3835328,39,,2.7076392,,Left Foot,,,"[13.0, 41.5]",,Ground Pass,18.075397,Manuela Zinsberger,10237,,,,,,1,Regular Play,Manuela Zinsberger,10237,Goalkeeper,77,Austria Women's,859,['84e8ef5e-7d5e-4aa4-82f0-e886e5ce47b3'],49,Austria Women's,859,39:49.8,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:39:49.818000,39:48.2,,2388.216,2032208,250017366,2032208,1,2388.02612,1397,2388.216,0.18988,39.41522012,1.612894831,0.021874815,0.984932517,-337.5809559,116.8526962,50,50,100,0.021874815,0.190206789,0.524082064,0.47995
eb77debf-27b8-43b9-83d5-e857f6deda86,1214,"[48.1, 47.8]",3835328,40,,-2.6671095,,Left Foot,,,"[48.1, 47.8]",,Ground Pass,28.891695,Viktoria Schnaderbeck,10235,,,,,Recovery,1,From Throw In,Viktoria Schnaderbeck,10235,Left Center Back,79,Austria Women's,859,['1ce0515a-4a8a-458e-8b80-4f9ce44a945e'],48,Austria Women's,859,40:48.0,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:40:48.006000,40:46.4,,2446.404,2032208,107065,2032208,1,2446.300911,1398,2446.404,0.103089,10.04815179,5.101069224,0.203428338,2.750388329,-68.04644228,25.86665667,47.960862,34.41991305,82.38077505,0.203428338,0.250071226,0.182907716,0.479964
57566b1e-6ab7-4ad1-9e7c-8d087852b09d,1236,"[40.1, 68.3]",3835328,41,,-1.3026855,,Right Foot,,,"[40.1, 68.3]",,Ground Pass,9.4371605,Carina Wenninger,10241,,,,,,1,From Throw In,Carina Wenninger,10241,Right Center Back,79,Austria Women's,859,['cf6b3be1-7f0e-41d9-a47e-9968ba3ccb15'],22,Austria Women's,859,41:22.1,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:41:22.122000,41:20.5,,2480.52,2032208,107067,2032208,1,2480.657798,1399,2480.52,-0.137798,18.14994977,21.26088815,0.128738278,2.675825341,-79.99534317,6.521545838,49.79940727,19.84078403,69.6401913,0.128738278,0.133853729,1.157190805,0.479971
221253f6-d422-4112-95c4-987f1d650dbe,1239,"[46.7, 55.6]",3835328,41,,-1.2019342,,Right Foot,,,"[46.7, 55.6]",,Ground Pass,12.758135,Sarah Puntigam,10240,,,,,,1,From Throw In,Sarah Puntigam,10240,Center Defensive Midfield,79,Austria Women's,859,['eb828a8f-6020-48b6-b55e-1db6867dcf61'],24,Austria Women's,859,41:24.4,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:41:24.447000,41:22.8,,2482.845,2032208,1909824,2032208,1,2482.77761,1400,2482.845,0.06739,13.13858038,9.770425623,0.156867136,5.026189681,-29.21783452,9.467042345,38.35308526,23.7844224,62.13750765,0.156867136,0.181290834,2.105396905,0.479966
722ced00-f8de-4f94-972d-bedc93030532,1262,"[99.5, 74.9]",3835328,41,,0.90400976,,Right Foot,,,"[99.5, 74.9]",,Ground Pass,13.743726,Julia Hickelsberger FÃ¼ller,32341,,,,,Recovery,1,From Throw In,Julia Hickelsberger FÃ¼ller,32341,Right Midfield,79,Austria Women's,859,['bbf459b0-1e59-4018-a1e7-399a3edd3230'],52,Austria Women's,859,41:52.1,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:41:52.113000,41:50.5,,2510.511,2032208,250079157,2032208,1,2510.295164,1401,2510.511,0.215836,-34.0421356,27.10746978,0.145858414,3.239292154,-96.2552925,110.9196299,50,49.82445237,99.82445237,0.145858414,0.163356399,0.857011577,0.399962
5fe6f687-b42f-460d-9895-07714e00894f,1265,"[109.9, 70.6]",3835328,41,,-0.33379817,,Right Foot,,,"[109.9, 70.6]",,Ground Pass,13.124405,Sarah Zadrazil,10236,,,,,,1,From Throw In,Sarah Zadrazil,10236,Left Center Midfield,79,Austria Women's,859,['0ccb3875-46fb-464a-8e78-34a8ce89fb3c'],54,Austria Women's,859,41:54.8,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:41:54.785000,41:53.2,,2513.183,2032208,250007478,2032208,1,2512.734981,1402,2513.183,0.448019,-39.04533534,23.9076674,0.150388045,4.766353095,-28.84796786,8.829875545,38.20830293,23.04717612,61.25547905,0.150388045,0.160078481,2.195392926,0.439958
e1a8c4b5-3d9d-44a0-a52f-8371496e842e,1278,"[56.8, 39.1]",3835328,42,,1.7096814,,Right Foot,,,"[56.8, 39.1]",,Ground Pass,28.171263,Chloe Mccarron,46717,,,,,,1,From Keeper,Chloe Mccarron,46717,Right Defensive Midfield,80,Northern Ireland,2457,['4ee43607-1ba4-45a0-9581-5d7e8e6eb580'],26,Northern Ireland,2457,42:26.2,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:42:26.213000,42:24.6,,2544.611,2032208,250054527,2032208,1,2544.692185,1403,2544.611,-0.081185,-0.881940821,-1.157226294,0.226140672,0.851610969,-99.83244946,2.255090657,50,8.604464938,58.60446494,0.226140672,0.242478231,0.328487783,0.48
7ffa9061-f082-464d-a798-8e36d47b3e03,1325,"[83.9, 9.5]",3835328,45,,0.59959626,b975b298-6fc1-4b6a-9c4d-5186c937655b,Left Foot,,,"[83.9, 9.5]",,Ground Pass,9.5692215,Kirsty McGuinness,276293,TRUE,,,,Recovery,1,Regular Play,Kirsty McGuinness,276293,Left Wing,86,Northern Ireland,2457,['5752421b-60f5-4068-a7f4-d0d08ffd669f'],38,Northern Ireland,2457,45:38.5,Ball Receipt*,1,0 days 00:00:01.602000,0 days 00:45:38.501000,45:36.9,,2736.899,2032208,250021008,2032208,1,2736.834887,1404,2736.899,0.064113,22.26837324,21.48704189,0.177692912,3.584295352,-41.01706141,37.85536091,42.20806468,38.44939345,80.65745812,0.177692912,0.170377667,2.135917096,0.47996
ea8f8fe6-eb3a-40cb-b562-f7da1784fa0a,1436,"[48.5, 27.1]",3835328,46,,-2.0344439,,Left Foot,,,"[48.5, 27.1]",,Ground Pass,16.994116,Marina Georgieva,43038,,,,,,2,Regular Play,Marina Georgieva,43038,Left Center Back,99,Austria Women's,859,['5ff889c0-83cb-49a3-a9c9-741f24a799d5'],54,Austria Women's,859,01:54.0,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:01:54.050000,01:52.7,,112.729,2032208,250056787,2032208,2,112.729923,1405,112.729,-0.000923,-10.01369236,10.56890866,0.193890351,1.777416803,-77.00184005,4.856918061,49.36597083,16.72244947,66.0884203,0.193890351,0.201080872,0.840373214,0.479947
0ae97776-b6d6-4ced-8f40-0a5e1dd8a4e4,1443,"[56.8, 73.8]",3835328,47,,1.2368512,,Left Foot,,,"[56.8, 73.8]",,Ground Pass,20.746084,Katharina Schiechtl,10247,,,,,,2,Regular Play,Katharina Schiechtl,10247,Right Back,99,Austria Women's,859,['84a5f382-1e89-4c11-919f-0cbe715701fe'],1,Austria Women's,859,02:01.6,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:02:01.632000,02:00.3,,120.311,2032208,250007477,2032208,2,120.289242,1406,120.311,0.021758,-2.17735298,-32.11528354,0.177042079,3.23909303,-209.5645765,2.608040366,50,10.14305483,60.14305483,0.177042079,0.298504266,1.161606184,0.239978
e109c1cc-f703-4ec5-a9ed-919bec03d6c9,1482,"[20.9, 10.9]",3835328,48,,-1.1532544,,Left Foot,,,"[20.9, 10.9]",,High Pass,44.63463,Rebecca Holloway,31568,,TRUE,,,,2,From Throw In,Rebecca Holloway,31568,Left Center Back,102,Northern Ireland,2457,['85d8ff50-5275-4189-bc57-278dacd7dae3'],33,Northern Ireland,2457,03:33.3,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:03:33.340000,03:32.0,,212.019,2032208,250054633,2032208,2,211.961195,1407,212.019,0.057805,33.45717919,-25.5546865,0.920726052,6.947715939,-119.900798,34.92467095,50,37.59677588,87.59677588,0.920726052,0.91882904,1.866327111,0.239982
fe04e711-59b2-4be2-9b3b-662f7c6dba73,1485,"[39.0, 23.0]",3835328,48,,0.701956,,Left Foot,,,"[39.0, 23.0]",,Ground Pass,19.513329,Chloe Mccarron,46717,,,,,,2,From Throw In,Chloe Mccarron,46717,Right Defensive Midfield,102,Northern Ireland,2457,['8a5c7190-485a-4cfb-b9ef-0cd9471f4b2e'],35,Northern Ireland,2457,03:35.7,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:03:35.702000,03:34.4,,214.381,2032208,250054527,2032208,2,214.360983,1408,214.381,0.020017,18.78649318,-16.27380671,0.314298773,6.148359819,-91.11806243,5.788845244,50,18.57974058,68.57974058,0.314298773,0.486498797,2.407100144,0.279972
75998cfd-4416-4ff0-8705-2cc92f3937af,1493,"[46.8, 42.0]",3835328,48,,-1.7894653,,Right Foot,,,"[46.8, 42.0]",,Ground Pass,23.04886,Marina Georgieva,43038,,,,,,2,From Throw In,Marina Georgieva,43038,Left Center Back,103,Austria Women's,859,['2de59b2d-3293-45f0-9643-28331f6d8d7f'],56,Austria Women's,859,03:56.9,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:03:56.913000,03:55.6,,235.592,2032208,250056787,2032208,2,235.638968,1409,235.592,-0.046968,-9.989540905,2.128623156,0.219483431,4.548929152,-23.69039754,4.567192874,35.96981647,16.07165406,52.04147053,0.219483431,0.22051017,2.844202849,0.479962
52bc991b-60ab-401c-8457-976690577090,1501,"[70.3, 54.7]",3835328,49,,0.7978199,,Right Foot,,,"[70.3, 54.7]",,Ground Pass,22.770596,Sarah Zadrazil,10236,,,,,Recovery,2,From Throw In,Sarah Zadrazil,10236,Right Center Midfield,103,Austria Women's,859,['03a1a792-092e-4f38-91c0-a3bf7bb433ca'],5,Austria Women's,859,04:05.2,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:04:05.241000,04:03.9,,243.92,2032208,250007478,2032208,2,243.878327,1410,243.92,0.041673,9.279494695,-13.7130086,0.191143114,5.060260701,-83.53569559,1.67665409,50,5.468326218,55.46832622,0.191143114,0.200186593,1.619201553,0.319974
88acf7ad-1c52-4bd9-a3b0-bb2e2d838b7e,1523,"[105.1, 39.6]",3835328,49,,-1.7102364,,Right Foot,,,"[105.1, 39.6]",,Ground Pass,5.7558665,Nicole Billa,10233,,,,,,2,From Throw In,Nicole Billa,10233,Center Forward,103,Austria Women's,859,['c1e0c029-3336-4fe5-9a1a-bc540ff50980'],25,Austria Women's,859,04:25.8,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:04:25.826000,04:24.5,,264.505,2032208,250041810,2032208,2,264.636399,1411,264.505,-0.131399,38.85893479,-2.832747348,0.230816744,3.266274194,-151.1405229,21.69042743,50,32.55674961,82.55674961,0.230816744,0.189316458,2.25471446,0.47995
f4ba7e14-36e5-486c-a4be-badd95d9b4b4,1671,"[50.0, 50.5]",3835328,54,,-0.6416595,,Right Foot,,,"[50.0, 50.5]",,Ground Pass,10.860019,Laura Feiersinger,10242,,,,,Recovery,2,From Goal Kick,Laura Feiersinger,10242,Left Center Midfield,117,Austria Women's,859,['c8c6b505-a7de-4586-a18b-5ef4235eb4a3'],23,Austria Women's,859,09:23.7,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:09:23.653000,09:22.3,,562.332,2032208,250007472,2032208,2,562.289897,1412,562.332,0.042103,-8.802583402,-7.879131211,0.379016195,3.833368436,-187.6251604,17.29272011,50,30.15922149,80.15922149,0.379016195,0.669798739,0.806465573,0.239978
985ee0e7-8e7a-42b3-8643-ac7bc4e76435,1674,"[51.1, 20.3]",3835328,54,,-1.6783793,,Right Foot,,,"[51.1, 20.3]",,Ground Pass,25.145378,Verena Hanshaw,10248,,,,,,2,From Goal Kick,Verena Hanshaw,10248,Left Back,117,Austria Women's,859,['ca219c43-d8dc-4580-a0de-fec7c1177583'],26,Austria Women's,859,09:26.7,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:09:26.706000,09:25.4,,565.385,2032208,250013126,2032208,2,565.809577,1413,565.385,-0.424577,-3.172915896,14.35880477,0.218053258,6.59136634,-47.14606477,2.067841873,43.79072933,7.687243661,51.47797299,0.218053258,0.433977596,2.864273007,0.359966
3f9b8ff1-1a71-4189-8679-fc86d4e3f77e,1678,"[105.7, 3.6]",3835328,54,,-0.4376596,,Left Foot,,,"[105.7, 3.6]",,Ground Pass,29.257648,Barbara Dunst,43046,,,,,,2,From Goal Kick,Barbara Dunst,43046,Left Midfield,117,Austria Women's,859,['2ba1c247-faac-4f1f-913e-a82ede91b585'],33,Austria Women's,859,09:33.2,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:09:33.180000,09:31.9,,571.859,2032208,250056786,2032208,2,571.849034,1414,571.859,0.009966,39.81486781,30.4529109,0.116449537,3.031335918,-64.20892371,7.094949937,47.30116572,20.73247444,68.03364015,0.116449537,0.119940151,1.57952747,0.479962
83117871-548b-4c60-a813-fad8cfd0eb0f,1702,"[35.7, 60.7]",3835328,55,,-1.5042281,,Right Foot,,,"[35.7, 60.7]",,Ground Pass,16.536627,Rachel Furness,15706,,,,,,2,From Free Kick,Rachel Furness,15706,Left Defensive Midfield,118,Northern Ireland,2457,['c191f393-6209-4752-a117-9b59e153f00e'],3,Northern Ireland,2457,10:03.8,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:10:03.805000,10:02.5,,602.484,2032208,96885,2032208,2,602.486276,1415,602.484,-0.002276,20.42742238,14.78687052,0.16517645,2.6876196,-77.95078731,2.260293303,49.50516899,8.628848184,58.13401717,0.16517645,0.182638626,1.242457103,0.399964
d21e0bfe-6748-407c-86d3-c9c364252266,1708,"[40.0, 14.1]",3835328,55,,-1.0036241,,Right Foot,,,"[40.0, 14.1]",,Ground Pass,17.310402,Rebecca Holloway,31568,,,,,,2,From Free Kick,Rebecca Holloway,31568,Left Center Back,118,Northern Ireland,2457,['c808108d-c75b-4066-9dba-eb0d28d9e2a9'],9,Northern Ireland,2457,10:09.7,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:10:09.669000,10:08.3,,608.348,2032208,250054633,2032208,2,607.925782,1416,608.348,0.422218,17.40117799,-21.50347974,0.151846864,5.171716873,-12.44880509,6.635810642,28.65730658,20.02457176,48.68187834,0.151846864,0.156883475,2.264621026,0.479961
bedb882d-f2d2-4407-be13-a9fcd1be7226,1714,"[24.2, 51.8]",3835328,55,,1.7408924,,Right Foot,,,"[24.2, 51.8]",,Ground Pass,26.583641,Jacqueline Burns,224848,,,,,,2,From Free Kick,Jacqueline Burns,224848,Goalkeeper,118,Northern Ireland,2457,['8324882d-2529-4ba7-a6ec-2a5c3f009331'],15,Northern Ireland,2457,10:15.4,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:10:15.423000,10:14.1,,614.102,2032208,250054522,2032208,2,614.405196,1417,614.102,-0.303196,31.60118251,7.379675306,0.194861849,3.449571785,-89.62717217,66.64527255,50,44.43419817,94.43419817,0.194861849,0.348863596,0.779537416,0.399963
6ef336c3-9d30-41fd-a8d9-db629aa2ac04,1717,"[31.8, 75.0]",3835328,55,,1.2918965,,Left Foot,,,"[31.8, 75.0]",,Ground Pass,22.884274,Julie Nelson,276298,,,,,,2,From Free Kick,Julie Nelson,276298,Right Center Back,118,Northern Ireland,2457,['e59fdcd7-d5ad-4e36-8a2e-d1d50406330d'],18,Northern Ireland,2457,10:18.3,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:10:18.324000,10:17.0,,617.003,2032208,67772,2032208,2,617.165,1418,617.003,-0.162,24.14304425,25.42104855,0.102996251,2.958835562,-110.230361,9.052113417,50,23.31019465,73.31019465,0.102996251,0.163754239,0.558758835,0.399975
4d65d98c-bfa7-4104-88c4-a072bfd3dff1,1734,"[27.4, 33.8]",3835328,55,,-0.12630811,,Right Foot,,,"[27.4, 33.8]",,Ground Pass,19.051771,Sarah Puntigam,10240,,,,,,2,Regular Play,Sarah Puntigam,10240,Center Defensive Midfield,119,Austria Women's,859,['8c4cfc64-795e-4f30-beaa-fb3498685b6c'],36,Austria Women's,859,10:36.2,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:10:36.160000,10:34.8,,634.839,2032208,1909824,2032208,2,634.80349,1419,634.839,0.03551,-28.3255193,4.25405469,0.197921366,2.677377368,-96.54554238,25.99669583,50,34.47297415,84.47297415,0.197921366,0.208727051,1.818573586,0.439958
c52dac7c-5ead-4f15-ac72-2969f1173387,1741,"[37.2, 3.8]",3835328,55,,-0.5971767,,Right Foot,,,"[37.2, 3.8]",,Ground Pass,18.13946,Verena Hanshaw,10248,,,,,,2,Regular Play,Verena Hanshaw,10248,Left Back,119,Austria Women's,859,['c4cf76a5-0ad9-400f-b2f0-2ae542b5d8d4'],41,Austria Women's,859,10:42.0,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:10:41.969000,10:40.6,,640.648,2032208,250013126,2032208,2,640.682963,1420,640.648,-0.034963,-20.71730254,30.72489054,0.112980245,6.28198897,-16.42669749,0.640221591,31.8085256,0,31.8085256,0.112980245,0.131333192,2.612251459,0.439945
340bb432-6c4f-4495-bc25-4462dee981e3,1810,"[51.1, 34.1]",3835328,57,,-1.5212873,,Right Foot,,,"[51.1, 34.1]",,Ground Pass,22.227236,Rachel Furness,15706,,,,,,2,From Goal Kick,Rachel Furness,15706,Left Defensive Midfield,122,Northern Ireland,2457,['d11bfb93-2aaa-4f07-a90b-b51023895fad'],37,Northern Ireland,2457,12:37.3,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:12:37.285000,12:36.0,,755.964,2032208,96885,2032208,2,756.152749,1421,755.964,-0.188749,7.850712023,-9.582164954,0.18174542,4.881241391,-16.94069698,2.421733687,32.15868008,9.358830291,41.51751037,0.18174542,0.206973822,2.091202922,0.479972
dcf96194-bcaa-4699-aaa1-4b02b123eb70,1813,"[80.9, 4.8]",3835328,57,,-0.76452833,,Left Foot,,,"[80.9, 4.8]",,Ground Pass,37.272644,Demi Vance,276299,,,,,,2,From Goal Kick,Demi Vance,276299,Left Wing Back,122,Northern Ireland,2457,['40270eb9-33f3-45c9-9137-c14ec1d09467'],40,Northern Ireland,2457,12:40.4,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:12:40.389000,12:39.1,,759.068,2032208,1907746,2032208,2,759.112491,1422,759.068,-0.044491,-17.35431911,-33.34949695,0.481747151,6.020575782,-218.1721899,3.937767212,50,14.50263335,64.50263335,0.481747151,0.807937704,2.774235287,0.239982
3cfb8b1c-d45d-476a-a085-6529d137a660,1884,"[41.4, 17.2]",3835328,59,,-2.5944393,,Right Foot,,,"[41.4, 17.2]",,Ground Pass,10.187247,Sarah Puntigam,10240,,,,,,2,Regular Play,Sarah Puntigam,10240,Center Defensive Midfield,127,Austria Women's,859,['fbd1b5d0-88a2-46b0-86ce-552dbc972e8e'],55,Austria Women's,859,14:55.6,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:14:55.562000,14:54.2,,894.241,2032208,1909824,2032208,2,894.300289,1423,894.241,-0.059289,-17.15789645,15.92585805,0.161415712,1.582772283,-114.0444811,12.38075774,50,26.62362256,76.62362256,0.161415712,0.172929904,0.700489067,0.439953
8a231cd3-235f-4f87-ab30-6c523abcd50d,1887,"[45.0, 38.4]",3835328,59,,1.3927034,,Right Foot,,,"[45.0, 38.4]",,Ground Pass,20.321417,Sarah Zadrazil,10236,,,,,,2,Regular Play,Sarah Zadrazil,10236,Right Center Midfield,127,Austria Women's,859,['04dea0e4-ff9f-4f6c-ad04-ac52eee6d223'],57,Austria Women's,859,14:57.8,Ball Receipt*,2,0 days 00:00:01.321000,0 days 00:14:57.813000,14:56.5,,896.492,2032208,250007478,2032208,2,896.340127,1424,896.492,0.151873,-12.57004114,1.834419414,0.245926205,2.393203207,-139.264432,114.6611595,50,50,100,0.245926205,0.268595416,2.75250913,0.359978
